queryid,execution_time_with_aqo,execution_time_without_aqo,planning_time_with_aqo,planning_time_without_aqo,cardinality_error_with_aqo,cardinality_error_without_aqo,executions_with_aqo,executions_without_aqo
-1723239386245354632,"{0.13578538,0.091602618,0.242990768,0.318756314,1.06821107,0.199686876,0.170574779,0.446120638,0.078996443}",{0.132796309},"{2.789907348,2.689534918,2.941008405,2.656915937,2.723777245,2.815468961,2.622210436,2.603675894,3.595480567}",{0.239513875},"{1.595182974615547,0.9014056782935492,1.396638053247615,0.8243085674063174,0.9918326740631527,1.084986795577296,1.135178968978128,1.279301446102346,0.6904187328355358}",{1.5876097889915473},9,1
7221379846823333251,"{15.656937656,11.770936326,6.653021078,10.912666023,13.070652155,9.241391302,4.986115206,10.011648532,5.345461193}",{14.544914485},"{0.068979547,0.06179667,0.066014666,0.084767495,0.067679629,0.075836173,0.068462975,0.060204929,0.070128389}",{0.030378845},"{1.347211553456097,0.7878858809470398,0.614135433212371,0.4479441725153086,0.577140040797721,0.21235832215969852,0.2044946559492352,0.3245721779896357,0.20207958497574807}",{1.344072600384218},9,1
299267792258938541,"{0.627000187,0.901076811,0.657410612,0.544189719,0.65454337,0.619456904,0.599943814,0.542812921,0.530994051}",{0.631188549},"{0.069509456,0.066795484,0.067001443,0.058945724,0.060371379,0.066240213,0.069270758,0.073000886,0.068916058}",{0.023344326},"{2.563967737407747,1.669833525560855,0.8430377715008939,0.007418410701362362,0.007418410701362362,0.007418410701362362,0.007418410701362362,0.007418410701362362,0.007418410701362362}",{2.567118606723964},9,1
-2202723705874175045,"{5.173585724,2.538922728,2.139895838,2.443688486,2.13396605,6.331349281,2.5173399659999998,3.433553401,6.184700265}",{3.89695709},"{0.155189123,0.129089868,0.146257255,0.1365797,0.13625748,0.162351094,0.12567425,0.13733313,0.152648542}",{0.057982074},"{2.560040756279316,1.4632417141752996,0.6556852245869425,0.5829411191709549,0.9518961464971579,0.534912433623112,0.8197092009564496,0.7281767003646592,0.6649570029797495}",{2.552425874802814},9,1
316739818532851506,"{1.6794483169999999,1.659002257,2.040594671,2.232519011,1.857941507,1.881683685,1.8669310559999999,2.163590421,1.9336898009999999}",{1.664133702},"{0.065811175,0.088614056,0.076591426,0.081240272,0.075579724,0.065949189,0.068891766,0.076291853,0.077556784}",{0.032590459},"{0.7795236798723774,0.5037025434159891,0.23158627643111052,0,0,0,0,0,0}",{0.7568773590134595},9,1
5596001239447068866,"{0.241099039,0.282226238,0.260001205,0.270757601,0.24740766,0.228390064,0.239964953,0.235945737,0.254465586}",{0.264614674},"{0.014281928,0.016418989,0.015873189,0.018422332,0.015291366,0.016824352,0.016492908,0.0149303,0.018330861}",{0.009777078},"{1.3874788283779373,0,0,0,0,0,0,0,0}",{1.3737869074369975},9,1
-4608735958739764665,"{4.478249104,12.440956032,4.371353936,4.429201631,4.355172227,4.444891286,4.263439236,4.368482602,4.659983731}",{4.552511059},"{0.015381463,0.014856699,0.013484636,0.014274686,0.013048772,0.014868711,0.013118156,0.015988199,0.013791378}",{0.01041439},"{1.9719374252733306,0.8795337797288737,0.04879304303063168,0.012656710941059931,0.012656710941059931,0.012656710941059931,0.012656710941059931,0.012656710941059931,0.012656710941059931}",{1.972610036978174},9,1
3199076743843001296,"{14.800355389,77.028393547,143.300619417,96.467018772,1.209964988,14.47941469,4.429521075,14.838209154,4.060054376,7.737442446,4.409723269,7.54328198,3.976200672,7.733554033,4.235379682,7.791571219,4.095394109,7.837637934}","{14.335305119,21.979778667}","{0.036378202,0.038818544,0.031870933,0.046151762,0.031876944,0.039407855,0.030733917,0.034691424,0.033643377,0.036835803,0.03733885,0.034895337,0.035978393,0.034417516,0.039211814,0.061143383,0.033334458,0.035748886}","{0.019509343,0.017385982}","{4.236522587199966,1.7094501461317158,1.0318004759258395,0.8216834197329914,0.88428611378201,1.1710072172154196,0.1268044450469675,0.3130994755304663,0.01779708384020716,0.025328895000299945,0.015603876352002763,0.025327341007468862,0.013330898591323095,0.023054363246789195,0.013330898591323095,0.023054363246789195,0.013330898591323095,0.020695592747861258}","{4.235331737217578,3.2730744301279655}",18,2
6624959997497422723,"{0.640037373,0.920865124,0.447856072,0.38578753,0.363032654,0.274602959,0.272368087,0.29252476,0.26037686}",{0.391266456},"{2.928407714,2.9034251859999998,2.993792922,2.874153961,2.926054702,2.762018273,2.840315504,2.735022401,2.74436725}",{0.248368493},"{2.194982861820514,1.4904630443209994,0.6146819268421615,0.7212803957360447,0.05440250915717642,0.012148190362249123,0.012148190362249123,0.012148190362249123,0.012148190362249123}",{2.208030590141215},9,1
-7994933085961275538,"{0.094254778,0.057445275,0.116082919,0.044494026,0.057142774,0.054918594,0.047205666,0.053667105,0.040246394}",{0.074363758},"{0.289083914,0.265062066,0.256192944,0.239423914,0.295835915,0.261823699,0.237439369,0.239839553,0.250248488}",{0.110759143},"{1.2306754445689971,0.4488591341241532,0.7511426682024801,0.1376098274144958,0.10889862967408026,0.07445368912472743,0.07445368912472743,0.0055638080260217715,0.0055638080260217715}",{1.2248055519794314},9,1
-5459870143170781696,"{17.465520163,71.993435996,82.235101411,0.674241925,4.898814418,4.080956301,8.506905988,4.361681492,4.327985316,4.052277027,4.394678467,4.016423372,4.183096213,3.976775308,4.221771625,3.909377397,4.440223379,4.122464936}","{14.349253294,13.485777623}","{0.037741946,0.033187754,0.039827874,0.043818043,0.03660381,0.034733797,0.057478514,0.031433446,0.037275536,0.031984941,0.035096889,0.029821528,0.032355165,0.034600828,0.031426938,0.035298042,0.035301065,0.035683389}","{0.020179586,0.019038869}","{3.2520222543827355,1.548914035714751,1.2359625580391493,0.6879016649366823,0.2240629414094638,0.4704584877222342,0.058922830756255234,0.044948618621786424,0.04270338103843746,0.042675640861106756,0.04270338103843746,0.021646126072280947,0.02167386624961165,0.01928735557335301,0.019315095750683714,0.01928735557335301,0.019315095750683714,0.01928735557335301}","{3.251494470785714,3.6191454402313017}",18,2
7420183357700622221,"{0.264092977,0.156401216,0,1.491856834,1.001656703,0.255313455,0.158383923,1.374702503,1.089435694,0.259564662,0.151362056,1.396002751,0.944451512,0.261543697,0.142091584,1.3871215669999999,1.267221554,0.253568632,0.16419748}","{1.957822468,1.584521633,1.673869914,2.090979336}","{0.012207144,0.012769179,0,0.012641866,0.014367956,0.012783059,0.014149644,0.018620726,0.01399853,0.015891752,0.013498432,0.015574033,0.013316333,0.012623855,0.014441415,0.0131533,0.012950868,0.013893593,0.013539765}","{0.008045135,0.008413287,0.007155477,0.00709751}","{0.1594806165413349,0.8034955024502158,0,0.054983977719670396,0.06149082613122938,0.16742313152502863,0.794794364751253,0.054983977719670396,0.06149082613122938,0.17620317449651415,0.7852633467708203,0.054983977719670396,0.06149082613122938,0.17620317449651415,0.7852633467708203,0.054983977719670396,0.06149082613122938,0.18601842746787947,0.7747272952050379}","{3.9090091134822647,4.13849423164939,2.157264056547416,3.009194457570343}",36,4
2103229838344518222,"{0.051103031,0.046277542,0.063564571,0.050468191,0.054430983,0.054358732,0.049812761,0.044852531,0.117873014}",{0.036940953},"{2.63797907,2.6534346810000002,2.567927913,2.623007032,2.64952424,2.590884066,2.6542088489999998,2.648564145,2.583028043}",{0.243873952},"{1.5283540661146513,0.8480794843478221,0.010274359730420743,0.010274359730420743,0.010274359730420743,0.010274359730420743,0.010274359730420743,0.010274359730420743,1.0706947007867522}",{1.5239925819158815},9,1
-6682106289455670140,"{5.249826992,0.967629245,2.392793336,1.48732193,7.066395807,0.472364237,2.127026057,0.379591841,6.952134213}",{3.915516636},"{2.985397007,2.796256129,2.812504364,2.943906293,2.9743923150000002,2.962320222,2.834708588,2.758111107,2.932270203}",{0.277792459},"{3.09123792700889,1.3836216922787559,1.063381018849597,1.2726601492286027,2.1376126478208453,1.0168795792027423,1.4173145200103088,0.7919916357946138,1.9330593151078905}",{3.0764245131838526},9,1
1076878163750528468,"{0.318793822,0.294911844,0.330289427,0.236060015,0.233123542,0.236877278,0.238692598,0.221638639,0.217383136}",{0.190678887},"{0.290514946,0.308368467,0.263687082,0.249806002,0.292293004,0.266881461,0.252511248,0.258128317,0.252525086}",{0.113797878},"{0.6191762026684221,0.40901614864473607,0.40901614864473607,0.3765789399960829,0.2527716930316138,0.22644222098602262,0.35788539829234123,0.00578324915244429,0.00578324915244429}",{0.6013757064605653},9,1
4184495773567888797,"{0.102961034,0.073146115,0.077676721,0.05937609,0.052981595,0.05469668,0.056034575,0.04950187,0.050154666}",{0.103349321},"{0.131984635,0.119638226,0.109405645,0.119650282,0.149457374,0.122025078,0.135962463,0.144915418,0.126247898}",{0.05996901},"{1.9135362303245136,0.6896767065621984,0.970192927120853,0.35970987868965787,0.07197779511679664,0.04902949605624564,0.04902949605624564,0.04902949605624564,0.04034751716129541}",{1.9147645675152793},9,1
146477119612211947,"{0.409673077,3.577085124,0.4426773,0.314523934,0.066513177,0.253658039,0.09970662,0.061459802,0.082692728}",{0.378135108},"{0.368973902,0.319256505,0.396350912,0.314023238,0.374198293,0.333226931,0.379237069,0.318594503,0.355141481}",{0.13926974},"{1.4619896024578274,2.0105195925663017,1.4216142807268595,1.682185544466262,0.598012840851464,0.8836600154722829,0.7464321887786476,0.29746338927215293,0.5362599077975012}",{1.4315062513798074},9,1
7915967579038312663,"{21.860665768,9.268784713,47.837638792,60.543624474,14.561184066,46.951725199,12.716004865,11.01191415,11.036199814}",{21.182430978},"{0.178661637,0.204516717,0.202972323,0.273669901,0.184208602,0.213543221,0.22718379,0.199173559,0.214010623}",{0.081608535},"{1.8054994777249271,0.9993995113961577,1.6164688452681342,1.2404608319199677,0.8195765111870782,1.1856148740761485,0.5761168019061272,0.06415272608835715,0.055497584664840977}",{1.7960387091327648},9,1
-2444720784039749802,"{8.120956693,3.104128674,7.947708248,3.091067952,8.350183828,3.060335217,8.3031459,3.162948566,8.067700326,3.057997404,8.106246546,3.06044003,8.449387861,3.087068799,8.204850897,2.991820533,8.028137209,3.046065165}","{7.719810656,3.09798607}","{0.02684285,0.032922453,0.036811401,0.037045328,0.035177434,0.036368484,0.03535343,0.049966179,0.035078034,0.038264926,0.032740584,0.03476688,0.032515944,0.036824766,0.029669539,0.031939875,0.034198899,0.037347216}","{0.019459462,0.016278499}","{0.2911281346428714,0.7050887051263712,0.07050881971750589,0.6416307239467235,0.12762107644246856,0.5902297438835311,0.173881977304306,0.5485949683128711,0.21135322788245348,0.5148707249750721,0.24170491207904332,0.48755417411729185,0.2662898764621443,0.46542776767835636,0.2862036466014576,0.44750536986365896,0.3023338146088411,0.4329882099354858}","{0.28278603270754654,0.9878747378339178}",18,2
1038524182031953798,"{0.142695582,0.28643047,0.122951148,0.092669866,0.135634911,0.108787518,0.098532297,0.098003121,0.13952744}",{0.127573775},"{0.127298881,0.151590544,0.138966617,0.124521261,0.130361407,0.120390901,0.138634662,0.150135539,0.118653311}",{0.059302531},"{2.2467499690039228,0.9364314645119662,0.7303790827334362,1.1522764382195845,0.9277863179266269,0.5649816250810031,0.5208913715700569,0.14230412826461056,0.5953399145124909}",{2.24314504705698},9,1
7100159318594498086,"{0.679555428,1.159440718,0.748494716,0.693305593,0.756067034,0.660650045,0.668612226,0.739038201,0.735353639}",{0.738813865},"{0.072709143,0.079810342,0.087325593,0.073431333,0.100048335,0.079290682,0.083213626,0.103474258,0.081512995}",{0.039816831},"{0.7481537924492748,0.3278607202560451,0.06378636705132172,0.00959587141020814,0.00959587141020814,0.00959587141020814,0.00959587141020814,0.00959587141020814,0.00959587141020814}",{0.7550010690157362},9,1
9105500078934324812,"{5.016874415,7.627211836,6.277928894,4.996515111,5.771789697,5.514143415,8.532314423,5.040025727,4.759695907}",{3.874064168},"{0.12660632,0.097341193,0.11194216,0.115771799,0.104237589,0.112481314,0.099374487,0.110214358,0.104218704}",{0.057413013},"{4.144325211479202,2.3720731465916645,2.4066198156480936,1.520250777558433,0.8940057164405234,1.1261273095737925,1.04829685152787,1.0000727104473222,0.06000506815103129}",{4.133542899218399},9,1
-4983731566966487840,"{0.421124529,0.388723949,0.397100615,0.43514446,0.509895308,0.419319978,0.384222768,0.343752513,0.337223238}",{0.341873762},"{0.126438988,0.116284187,0.11624996,0.118344907,0.115373763,0.133070592,0.117531165,0.112010748,0.108697893}",{0.046610976},"{0.6424367545750023,0.05867350863298248,0.09728923321471243,0.051333000069779706,0.051333000069779706,0.0945755698159691,0.0945755698159691,0.06931471805599451,0.06601401719618526}",{0.64243755978633},9,1
-5951735317690032369,"{0.246956018,0.661168274,0.520839359,2.260870474,0.282206358,0.413398056,0.431284979,0.444702498,0.36025307}",{0.260494355},"{0.059662084,0.066220599,0.064385284,0.068530918,0.064358675,0.067694469,0.056586618,0.053978724,0.063458247}",{0.034963498},"{2.442551156009859,1.0628535670702668,1.7455867579857844,1.8775791656240186,0.2808638247777719,0.16945880176884787,0.16587332837231614,0.16587332837231614,0.16587332837231614}",{2.4407171175187976},9,1
2494719406442254794,"{10.609363114,11.458461461,11.543362898,11.548462989,11.040587082,11.300661484,11.338929367,11.333285191,11.674445751}",{12.721004632},"{0.023965653,0.030775359,0.028749105,0.026279408,0.032437391,0.026651091,0.025726153,0.037494358,0.025484742}",{0.013241614},"{2.0059948609270815,0,0,0,0,0,0,0,0}",{2.016793579720659},9,1
-5845388691995996195,"{5.79662061,3.286281327,2.9475069720000002,2.678685089,3.296894709,2.420296205,2.198051852,2.19926374,2.108844232}",{4.246169987},"{0.105380018,0.122158693,0.113769364,0.10361072,0.120606747,0.105724991,0.115478812,0.11787345,0.09809449}",{0.048537542},"{3.088885571681267,2.011690503363181,1.1910880524374399,0.7893110322896087,2.2364688521045526,1.4259785106707539,0.7279122241464162,0.06586787647100077,0.026949825036634352}",{3.0704215592061566},9,1
-4506995590541967356,"{0.24640566,0.267693174,0.320945464,0.253195329,0.22881718,0.305198426,0.238361689,0.292842298,0.271740921}",{0.229818637},"{0.064326334,0.067952287,0.079180039,0.068168568,0.059657653,0.075711239,0.065504257,0.079674486,0.064640633}",{0.027265361},"{0.9854486474362605,0.15246765807072693,0.007027968032869606,0.007027968032869606,0.007027968032869606,0.007027968032869606,0.007027968032869606,0.007027968032869606,0.007027968032869606}",{0.9854486474362605},9,1
-3475685009172437784,"{0.384332109,0.619123953,0.365604951,0.417476308,0.224065217,0.216420545,0.21052093,0.232601549,0.236947829}",{0.299732533},"{2.283489101,2.389736789,2.488089554,2.299772411,2.328684499,2.37578554,2.6323469189999997,2.515267438,2.382255245}",{0.213000433},"{2.273377550408081,0.6301253347143484,0.9782917372681617,1.3035209307495694,1.055912562088827,0.563891897520504,0.3385949424220709,0.021165309130302908,0.5943410638594842}",{2.2733978454992445},9,1
5068614643165729469,"{0.836892409,0.941176799,0.633203266,0.625614637,0.572046063,0.752649974,0.586049103,0.566606538,0.593880288}",{0.560619445},"{0.246377426,0.226333622,0.211526839,0.219081553,0.199114739,0.243050872,0.225870252,0.234651662,0.228627319}",{0.081782184},"{1.5689197648440247,0.4909953276938141,1.0801854112277274,1.388065850342083,0.30873163030597195,0.2389071334497059,0.42130477835345487,0.6745247366231314,0.37427249100986176}",{1.5508902700565905},9,1
607840843579539521,"{6.690660115,9.707053724,10.842548643,82.157040856,86.049365442,92.95372517,3.470275215,3.179006941,3.418390504}",{4.62787727},"{0.064992576,0.07252318,0.077257962,0.072105458,0.065819187,0.051758482,0.060223346,0.067836235,0.065024942}",{0.032952485},"{2.923015980282383,1.2385265509262249,0.9864217071178137,1.762859645092733,1.5932353097655891,1.1765490004243306,0.022525839339342473,0.022525839339342473,0.022525839339342473}",{2.9135051440018627},9,1
-1829334865866162189,"{0.574364334,7.459216804,1.040196154,0.919650111,0.671210796,0.678832385,0.583604765,0.623957719,0.625465205}",{0.728485469},"{0.078735152,0.085396322,0.074724091,0.080417939,0.07377793,0.077473658,0.077578539,0.083353028,0.081015385}",{0.039922884},"{1.7592936349710993,2.1579182242546784,0.6028543828857907,0.1849778512988373,0.05413059736608343,0.05180459658433878,0.04958200845579709,0.04958200845579709,0.04745402773485729}",{1.7127138538613569},9,1
-2924466581088026648,"{0.32059148,0.575506388,0.481233951,0.561503852,0.430111727,0.417558384,0.285613551,0.292909582,0.289668158}",{0.206800259},"{0.057559649,0.046763863,0.042740867,0.042405427,0.045793494,0.04433739,0.048178528,0.041602381,0.050795726}",{0.020966156},"{1.167868431185943,0.18452070525821238,0,0,0,0,0,0,0}",{1.1577109980923321},9,1
-310926232940389306,"{1.028857659,0.93609787,0.909156181,1.35752894,0.978172955,1.248317944,3.258408324,2.136504813,1.4610201059999999}",{1.111836937},"{0.147780059,0.124155016,0.151005609,0.125032709,0.167558552,0.14789004,0.122068496,0.124690442,0.129926943}",{0.063149567},"{2.0777500516291076,1.3109818315176525,0.6385785085415316,0.584792569953438,0.7725387885965379,0.7041879191378029,0.5621543310026283,0.8855967284693144,0.7005333358273428}",{2.071019830504532},9,1
-321921298358758659,"{1.7968376799999999,1.6757801620000001,1.643203567,1.576658336,1.655619079,1.561181473,1.587828258,1.798742736,1.743134635}",{1.5743245639999999},"{0.119923964,0.098510885,0.110206617,0.11044854,0.112531334,0.112062652,0.09833641,0.110313787,0.109019902}",{0.072176275},"{0.908574406531959,0.2224958432763214,0.4550635656441552,0.13397015101223161,0,0,0,0,0}",{0.9060470097537625},9,1
-1944885556475480423,"{29.969424294,53.679957278,85.885277424,130.599947272,9.677515624,9.527011315,9.540375782,9.978887594,9.614466624}",{29.652946153},"{0.037092865,0.03883079,0.033612816,0.033938256,0.045571057,0.034317628,0.037564076,0.046450546,0.037134993}",{0.021628658},"{3.2427533891796654,1.4595810421558586,1.843459278855306,1.0087689357765155,0.008345757030147824,0.008345712039032657,0.008345712039032657,0.008345712039032657,0.008345712039032657}",{3.2509052928863142},9,1
-4209927756710409746,"{0.068308472,0.047939674,0.039471496,0.047423966,0.043750421,0.037388385,0.050836975,0.043918393,0.037173036}",{0.043626425},"{0.134772039,0.136063229,0.131510034,0.123911994,0.12215868,0.126910384,0.120114078,0.119518807,0.129452988}",{0.068663262},"{1.178803739775107,0.325758320916008,0.24341060118770758,0.14426186362022891,0.00414339890426808,0.00414339890426808,0.00414339890426808,0.00414339890426808,0}",{1.1778150735156578},9,1
274192810335693858,"{0.688829156,0.589231696,0.602829169,1.80092469,0.64779732,0.42601755,0.501158867,0.396149083,0.464692121}",{0.406989573},"{0.07910256,0.056803817,0.065285619,0.060941943,0.074632339,0.05739102,0.064088746,0.063647557,0.062671839}",{0.024717924},"{2.2614877415080517,0.6553565574705815,0.934762995413824,1.3413131379893428,0.0459265873991371,0.007418410701362362,0.007418410701362362,0.007418410701362362,0.007418410701362362}",{2.268040997583094},9,1
-2216088972165640435,"{0.93619248,0.602407184,1.233313753,1.183370522,1.025265902,1.012223629,1.05384101,1.016149979,1.042991669}",{0.75683975},"{0.224802644,0.197757869,0.198145052,0.201941562,0.22861578,0.202516331,0.197934052,0.23661148,0.210096303}",{0.080174549},"{1.084355278059393,0.7732253224349767,0.3928196072328209,0.3484096825956385,0.2990568732731865,0.1126203115411229,0.16232256447534332,0.10749930999084532,0.009701893535400422}",{1.082335089400275},9,1
6417179009749033666,"{1.055223163,1.447260609,1.646610412,1.19988721,1.3662153209999999,1.051991551,1.019385195,1.007111057,1.002975833}",{0.906878431},"{0.063581427,0.068438604,0.063148946,0.064862417,0.060823436,0.066335594,0.057160885,0.068693547,0.072424351}",{0.029424103},"{2.2425933892329604,1.0727307880802903,0.6377259494953096,0.42064100074512023,0.24357342218800263,0,0,0,0}",{2.2223337629061186},9,1
-5949668645089970217,"{2.213980952,2.797877711,2.832849231,2.044063538,5.223968635,1.036077528,0.829498419,0.718481971,1.101150618}",{2.150894512},"{0.306756742,0.274758168,0.271085977,0.273007683,0.272633808,0.277140201,0.269854172,0.271735974,0.273274896}",{0.117503419},"{3.263742272287646,2.62637102790767,2.4755585833550344,0.9249918350511449,1.1621858153960316,1.692412306545014,1.006065388012143,0.654804769642381,1.740050159499719}",{3.2752065445614784},9,1
4486446217020337985,"{1.6702083220000001,1.64493674,1.577099429,1.6399988639999998,1.790208523,1.541438929,1.607667446,1.568912085,1.541567252}",{1.404724015},"{0.141376508,0.114691507,0.131864618,0.14282214,0.126244138,0.145590987,0.135628311,0.136929098,0.131214325}",{0.06605076},"{1.2481102374106365,0.4995945832761829,0.730966633052392,0.364636320265986,0.1294548265069423,0.006358637744024882,0.006358637744024882,0.006358637744024882,0.006358637744024882}",{1.2428642235145193},9,1
-7110568913434103698,"{0.862798685,1.079112846,0.906733668,0.772415338,0.932654371,0.335823711,0.889799516,0.355485587,0.947020519,0.369025762,1.184187878,0.348471338,0.704168662,0.354621222,0.615528769,0.33618749,1.036716549,0.328091922}","{0.655192879,0.368859452}","{0.264427009,0.273796149,0.320729756,0.279532792,0.323251993,0.263378129,0.270961833,0.26227582,0.298572596,0.275701133,0.275595286,0.268463103,0.286869244,0.266522229,0.285271936,0.269113741,0.265899191,0.266698441}","{0.123699047,0.114342637}","{2.7303462968215957,1.9381071454980487,1.2802260233894152,0.9947274221030294,1.4662663602389605,0.4963189807071771,0.5047227075108499,0.4566658688980853,1.2866348819644944,0.3614763115627925,0.9384556814234373,0.312189893728135,0.6963643218206761,0.2502884355575926,0.4431454393800494,0.06295983797357253,0.4708429436919124,0.009985772929836738}","{2.7353893227276114,1.719635007085079}",18,2
6841805925482126349,"{1.180583387,64.534538049,0.878408334,2.263477523,0.600588539,1.079538393,2.503728005,0.595592711,0.571662111}",{1.009293487},"{2.26311316,2.267480905,2.315137296,2.383701339,2.380533048,2.281645842,2.353619167,2.284772163,2.283908353}",{0.311662741},"{2.9031187675805077,2.177402787230342,1.4551270891251964,1.791674571110802,0.8514775703768639,1.1358512134674126,0.8432930738120407,0.4705569059906479,0.4207566161581027}",{2.9095456541522933},9,1
-9026514954839072455,"{0.222582203,0.407468618,0.319806384,0.297749857,0.449334631,0.277049245,0.246940026,0.270364162,0.232416914}",{0.264508223},"{0.052671312,0.079019194,0.063828319,0.070724956,0.078548352,0.06272291,0.067022861,0.067540285,0.060042613}",{0.030359793},"{1.632081579117808,0.9573289016695816,0.28756387403187944,0.22027287318091557,0,0,0,0,0}",{1.61493229706694},9,1
