queryid,execution_time_with_aqo,execution_time_without_aqo,planning_time_with_aqo,planning_time_without_aqo,cardinality_error_with_aqo,cardinality_error_without_aqo,executions_with_aqo,executions_without_aqo
6624959997497422723,"{0.603901227,0.698346482,1.134765848,0.739577606,0.312339727,0.280033855,0.25301452,0.39558338,0.25622304}",{0.490011586},"{3.200795419,3.062984,3.291025219,3.564741885,2.978288117,2.986837448,2.7150290139999997,2.827731515,2.78946264}",{0.306243882},"{1.707394596520384,1.2312133352976307,1.4859329275649846,0.4720634014153202,0.6846710842176705,0.030821567892314546,0.027743002212563147,0.027743002212563147,0.02439641078988508}",{1.7260164255675694},9,1
-7994933085961275538,"{0.072187871,0.063099693,0.114607745,0.065386873,0.051387381,0.045066056,0.053744751,0.04824831,0.058507948}",{0.072150673},"{0.256979632,0.277265806,0.257149685,0.331632993,0.238992911,0.29258463,0.243840154,0.317481879,0.233941009}",{0.139885751},"{1.2306754445689971,0.4488591341241532,0.7511426682024801,0.1376098274144958,0.10889862967408026,0.07445368912472743,0.07445368912472743,0.0055638080260217715,0.0055638080260217715}",{1.2248055519794314},9,1
-5459870143170781696,"{20.364686286,81.502198029,92.492363784,0.726069812,5.198790353,4.225462649,6.292130474,4.288887926,5.022099659,4.195356326,4.455534221,4.09959149,4.652800759,4.098906396,4.071689113,4.488752948,4.418780301,3.996337611}","{20.700417583,15.393636666999999}","{0.036273998,0.036836576,0.03396272,0.039600577,0.030022562,0.048514994,0.043773291,0.037708057,0.042118045,0.029294505,0.030348307,0.036058681,0.034954458,0.034972316,0.030075503,0.032919183,0.037878015,0.036032938}","{0.025108624,0.018157223}","{3.2531350434223296,1.5493486060283546,1.2377315440493275,0.6881862952633531,0.2240629414094638,0.4704584877222342,0.058922830756255234,0.044948618621786424,0.04270338103843746,0.042675640861106756,0.04270338103843746,0.021646126072280947,0.02167386624961165,0.01928735557335301,0.019315095750683714,0.01928735557335301,0.019315095750683714,0.01928735557335301}","{3.252607259825308,3.6203324152068688}",18,2
7420183357700622221,"{0.245965957,0.137521579,0,1.240550098,1.150724091,0.216337927,0.133904386,1.3634953269999999,1.120297497,0.221500798,0.134273825,1.268122037,1.506934663,0.245822818,0.164575055,1.436747248,0.961990162,0.228741177,0.132202388}","{2.306700753,1.730639789,1.6344185169999998,2.542412959}","{0.012693614,0.013819091,0,0.01256251,0.013597992,0.012246239,0.014944124,0.015550405,0.014160114,0.012740854,0.01294336,0.01260442,0.013150272,0.014809527,0.0133682,0.01426069,0.013385926,0.017395702,0.011667136}","{0.008367691,0.009198128,0.013329502,0.007983429}","{0.159348926148928,0.8159946655578547,0,0.0544801742010663,0.06084889952098451,0.16729144113262173,0.8072935278588919,0.0544801742010663,0.06084889952098451,0.17607148410410725,0.7977625098784593,0.0544801742010663,0.06084889952098451,0.17607148410410725,0.7977625098784593,0.0544801742010663,0.06084889952098451,0.18588673707547257,0.7872264583126767}","{3.9047800211518195,4.134265139318945,2.1530349642169715,3.005317789600768}",36,4
2103229838344518222,"{0.043322322,0.051950602,0.073582596,0.061560111,0.076037227,0.136445867,0.058531231,0.056866083,0.051193853}",{0.031786324},"{3.601334838,3.001978999,2.803561823,3.003952606,2.995457677,2.716569364,2.741548991,3.377963813,2.623010125}",{0.291849556},"{1.695317132277503,0.8879723022532718,0.9256526081435641,0.8514530885314235,0.5325452073890687,1.1348221729731929,0.009886783387848184,0.009447005452944055,0.009055685536928823}",{1.6991253130792334},9,1
-6682106289455670140,"{6.500328054,1.739165244,4.205129744,0.823960517,1.8625114630000001,0.445284297,0.453871985,1.138842245,0.614916761}",{4.071049514},"{2.992433222,3.190419398,3.106286321,3.216129612,3.020237468,2.81425829,3.245358565,3.330027592,2.937632101}",{0.281850072},"{3.0341380091846846,1.3836314614670822,1.0652404796444384,1.3373682732133243,1.2606684720907495,0.9015695308174906,0.7759895237938633,0.2796375052106965,0.04217685343447725}",{3.019324595359647},9,1
1076878163750528468,"{0.303943644,0.360386505,0.368691967,0.336748729,0.187201146,0.201527158,0.179695925,0.216233641,0.195699795}",{0.349920578},"{0.260797039,0.292282858,0.244221489,0.308175881,0.269099634,0.282793756,0.246040895,0.285144311,0.245407455}",{0.141038483},"{0.6191432150007288,0.40901614864473607,0.40901614864473607,0.3765789399960829,0.2638993090836574,0.2371247323959845,0.3796400955310325,0.00578324915244429,0.00578324915244429}",{0.6013427187928719},9,1
4184495773567888797,"{0.104039212,0.076613505,0.085533243,0.073667924,0.05882304,0.064556877,0.051089515,0.061486934,0.056612046}",{0.104359229},"{0.135468733,0.15838337,0.117822371,0.140638245,0.140587446,0.125182885,0.132491159,0.126535922,0.136359854}",{0.066681661},"{1.640979876910338,0.6365489276361981,1.0963432011983205,0.3740670187900443,0.1895868419776822,0.04034751716129541,0.04034751716129541,0.04034751716129541,0.04034751716129541}",{1.642525620909665},9,1
146477119612211947,"{0.411250439,4.273700947,0.493988156,0.410599017,0.060990219,0.342013982,0.097689722,0.062607127,0.070854947}",{0.407856281},"{0.364895171,0.36832362,0.323822281,0.392448187,0.367130123,0.404276096,0.387071962,0.391967186,0.334376632}",{0.164675976},"{1.4619896024578274,2.0105195925663017,1.4216142807268595,1.682185544466262,0.598012840851464,0.8836600154722829,0.7775335299777578,0.29746338927215293,0.5362599077975012}",{1.4315062513798074},9,1
7915967579038312663,"{23.93709534,9.945175972,52.502262118,71.177948457,14.76141335,47.926719668,13.383534116,11.385844764,10.430686273}",{22.810561566},"{0.212320523,0.303515199,0.20922188,0.193513292,0.262582062,0.188583249,0.210797253,0.180888685,0.174533551}",{0.095143871},"{1.8019627882944915,0.9976147327286751,1.6126117893194767,1.2383533065057741,0.8180515050112622,1.1837096099146005,0.5740762625375552,0.06415272608835715,0.055497584664840977}",{1.7925020197023294},9,1
-2444720784039749802,"{8.896720343,3.214471487,8.78036601,3.547623534,9.403226454,3.210163491,8.545077031,3.047221626,8.534699345,3.165271987,7.963730702,3.26576141,7.651456506,3.247454059,7.752078,3.120847475,8.225197562,3.074020892}","{8.842616865,3.826346841}","{0.032769765,0.030014163,0.031399012,0.035388144,0.029671243,0.033347921,0.030849393,0.032264994,0.031224907,0.033881004,0.038312872,0.03230312,0.029452176,0.033992849,0.034443905,0.034099882,0.031634885,0.036259369}","{0.018320336,0.018101803}","{0.29045473132457694,0.7050887051263712,0.07050881971750589,0.6416307239467235,0.12762107644246856,0.5902297438835311,0.173881977304306,0.5485949683128711,0.21135322788245348,0.5148707249750721,0.24170491207904332,0.48755417411729185,0.2662898764621443,0.46542776767835636,0.2862036466014576,0.44750536986365896,0.3023338146088411,0.4329882099354858}","{0.2821126252527518,0.987201330379123}",18,2
1038524182031953798,"{0.122876164,0.401938683,0.112059532,0.215926669,0.124627413,0.082554875,0.100092835,0.110886096,0.108736001}",{0.169770604},"{0.162619595,0.118085296,0.147230846,0.145195137,0.114968616,0.127057136,0.145864339,0.125657453,0.120970975}",{0.069225479},"{2.2467499690039228,0.8849389381001561,0.7303790827334362,1.1540683433098493,0.9176601047210532,0.5649816250810031,0.5138908890165069,0.14230412826461056,0.583295157860226}",{2.24314504705698},9,1
7100159318594498086,"{0.768025122,1.291375583,0.829259214,0.856450009,0.753522393,0.709732719,0.722557164,0.71554291,0.689032823}",{0.813844387},"{0.072005428,0.087966744,0.106402584,0.094348883,0.07833728,0.073051694,0.077722818,0.080206746,0.085143054}",{0.042760859},"{0.7503768242954719,0.32566106856392535,0.06378636705132172,0.00959587141020814,0.00959587141020814,0.00959587141020814,0.00959587141020814,0.00959587141020814,0.00959587141020814}",{0.7572241008619333},9,1
9105500078934324812,"{5.414907209,8.835054533,7.515254432,7.187415621,5.136913417,5.609416962,9.485850928,5.890454004,4.552198401}",{5.438862329},"{0.126609713,0.112013343,0.135445694,0.116662261,0.121933985,0.132163687,0.1004902,0.123138266,0.116986833}",{0.060674728},"{4.144848913103054,2.3725504771858437,2.4073338917401634,1.5215635018598528,0.8948390690647839,1.1261273095737925,1.04829685152787,1.0000727104473222,0.060263243853816775}",{4.134066600842249},9,1
-4983731566966487840,"{0.460134605,0.448062179,0.458129941,0.714740939,0.418215589,0.411471249,0.409547583,0.420963752,0.341056161}",{0.530033176},"{0.113190899,0.103527815,0.122656908,0.121735126,0.100881833,0.12275714,0.118719261,0.120482013,0.134083428}",{0.060508472},"{0.6424367545750023,0.05867350863298248,0.09728923321471243,0.051333000069779706,0.051333000069779706,0.0945755698159691,0.0945755698159691,0.06931471805599451,0.06601401719618526}",{0.64243755978633},9,1
-5951735317690032369,"{0.308331208,0.66575895,0.604309191,2.140939202,0.23028895,0.390042717,0.247548233,0.385658777,0.406658718}",{0.272400468},"{0.061464707,0.084872183,0.0662258,0.056464743,0.063361625,0.051208671,0.052236818,0.052471425,0.058473333}",{0.031602441},"{2.430806758572269,1.0544167698864197,1.7465012636701247,1.8870344258978082,0.2828659199820495,0.17163051105110996,0.16804503765457823,0.16804503765457823,0.16804503765457823}",{2.4289727200812075},9,1
2494719406442254794,"{13.537392826,13.212534616,14.376997268,13.44850039,11.151084166,11.272864961,12.07715889,12.751416222,11.587847716}",{14.955987466},"{0.034803147,0.031216937,0.027661829,0.0277318,0.043349466,0.028940347,0.030638653,0.037835793,0.02780825}",{0.014450495},"{2.004506666070872,0,0,0,0,0,0,0,0}",{2.0153053848644498},9,1
-5845388691995996195,"{6.825474468,3.937845536,4.431262209,4.454390804,2.913043641,1.857570232,1.8629147769999999,2.470808373,1.5802188240000001}",{6.760744618},"{0.128839007,0.106485551,0.116268981,0.102873066,0.116417944,0.115732683,0.11703644,0.123717295,0.1337614}",{0.053578383},"{3.088885571681267,2.0167060944230735,1.1910880524374399,0.7889109785358651,2.241437475795213,1.426081693912901,0.7279122241464162,0.06630937829191236,0.026949825036634352}",{3.0704215592061566},9,1
-4506995590541967356,"{0.243462145,0.254622022,0.279301446,0.265121175,0.228528872,0.235250743,0.254600166,0.257639405,0.282624088}",{0.286901484},"{0.055665869,0.061533917,0.058304138,0.058388841,0.067242203,0.05503232,0.066540614,0.063153089,0.071148324}",{0.031167544},"{0.9854486474362605,0.15246765807072693,0.007027968032869606,0.007027968032869606,0.007027968032869606,0.007027968032869606,0.007027968032869606,0.007027968032869606,0.007027968032869606}",{0.9854486474362605},9,1
-3475685009172437784,"{0.182102913,2.596898505,1.12392396,0.198273111,0.272867229,0.226851414,0.302776411,0.333046883,0.496097751}",{0.170715989},"{2.984150567,2.847956434,2.90539099,2.893613796,2.459995788,2.710510426,2.93600124,3.554138844,2.312796253}",{0.226464346},"{1.8199086552263948,1.8542787433160544,1.1373789360699353,0.9226634282865429,0.27272142850809694,0.7572535957696294,0.577453065110541,0.4129497815012448,0.9410344449893784}",{1.8199408753563406},9,1
5068614643165729469,"{1.062517802,1.045646529,0.754645781,0.736797469,0.792597825,0.786058372,0.671014471,0.61354796,0.517418393}",{0.939236055},"{0.245465763,0.268295217,0.211907339,0.220163662,0.257792407,0.193455974,0.237655506,0.250292517,0.212566345}",{0.082568299},"{1.5313147987997724,0.651078112195977,1.0802357315664666,1.076511836781229,0.32876552774047707,0.23806535855119512,0.8200419304326888,0.36891871666184434,0.5487544827529814}",{1.5132853040123384},9,1
607840843579539521,"{6.3376394640000004,10.563662553,13.319535226,95.249863026,79.490136226,93.480770729,3.373386273,3.8083905319999998,3.460876113}",{5.328164613},"{0.056678338,0.06948743,0.079970612,0.091096191,0.052191256,0.061233187,0.053329486,0.056664445,0.0538845}",{0.045050875},"{2.9263202079498334,1.2422613004697092,0.9903469459987186,1.7686616271139821,1.5981837311581457,1.180586598052227,0.022525839339342473,0.022525839339342473,0.022525839339342473}",{2.916809371669313},9,1
-1829334865866162189,"{1.21764075,7.862443896,1.1808509090000001,1.122885475,0.673041903,0.601223462,0.59911997,0.62912461,0.590053564}",{0.723150478},"{0.074567366,0.080576225,0.074527269,0.073380349,0.071931427,0.069818596,0.089502395,0.073295715,0.084346383}",{0.033990522},"{1.7588718885745986,2.1549281585601205,0.6012197862692104,0.18413051448151624,0.05413059736608343,0.05180459658433878,0.04958200845579709,0.04958200845579709,0.04745402773485729}",{1.7122921074648563},9,1
-2924466581088026648,"{0.421523446,0.447335359,0.518498109,0.57441206,0.501221104,0.194473331,0.242584747,0.199663077,0.222409828}",{0.438301669},"{0.040654653,0.048927298,0.038749368,0.042519389,0.038278344,0.03830462,0.045112139,0.040377503,0.04598688}",{0.034482293},"{1.1688444159080977,0.18452070525821238,0,0,0,0,0,0,0}",{1.1586869828144868},9,1
-310926232940389306,"{1.268436025,1.001358701,0.989863705,1.9346986720000001,1.001280114,0.999567844,3.227558704,1.989065553,1.417408587}",{1.13470749},"{0.197465716,0.152340894,0.133338669,0.122108607,0.141012829,0.162300731,0.118966337,0.122563265,0.114723402}",{0.061872356},"{2.0777500516291076,1.3109818315176525,0.638245406705709,0.5846101579698767,0.7725387885965379,0.706091896233288,0.5630528883923177,0.886641706570437,0.7006378967149124}",{2.071019830504532},9,1
-321921298358758659,"{1.745204904,1.626242957,2.068242576,2.100511515,1.558454002,1.735246305,1.629706005,1.640014647,1.630497853}",{1.849434743},"{0.10454324,0.109947809,0.099379347,0.112936462,0.098247564,0.099645717,0.109877354,0.105452638,0.120033098}",{0.057951359},"{0.9072190630768093,0.2224958432763214,0.4585933330075321,0.13397015101223161,0,0,0,0,0}",{0.9046916662986126},9,1
-1944885556475480423,"{36.407893304,50.704942583,89.187402216,138.033171646,9.470839969,10.366866978000001,10.459671344,9.839548246,10.159027531}",{38.253724989},"{0.038025773,0.040092869,0.037110353,0.033554824,0.033781645,0.035408012,0.030169271,0.033755075,0.036806661}",{0.019643675},"{3.2431140482155247,1.4645649836428656,1.8485666319842666,1.0123069077968718,0.008345757030147824,0.008345712039032657,0.008345712039032657,0.008345712039032657,0.008345712039032657}",{3.2512659519221736},9,1
-4209927756710409746,"{0.066306645,0.038562514,0.042025216,0.050506671,0.052281254,0.042027796,0.044191126,0.039997868,0.046894744}",{0.054587796},"{0.124922369,0.119084533,0.145423502,0.129966293,0.119908907,0.1466408,0.116820259,0.133381198,0.113028092}",{0.067200955},"{1.178803739775107,0.325758320916008,0.24341060118770758,0.14426186362022891,0.00414339890426808,0.00414339890426808,0.00414339890426808,0.00414339890426808,0}",{1.1778150735156578},9,1
274192810335693858,"{0.701390509,0.690814684,0.755065303,2.169195869,0.402424053,0.433181483,0.397114436,0.472009793,0.419343899}",{0.631075594},"{0.06272168,0.062193906,0.076182595,0.065243254,0.059408034,0.055407775,0.060639356,0.061330308,0.052793379}",{0.037766052},"{2.2614877415080517,0.6560063374574256,0.9342291380457899,1.3408589288958392,0.0459265873991371,0.007418410701362362,0.007418410701362362,0.007418410701362362,0.007418410701362362}",{2.268040997583094},9,1
-2216088972165640435,"{0.909626198,0.618940343,1.442754813,1.4331756,0.859104074,0.999168211,1.138614329,0.955185571,0.87970661}",{0.825706938},"{0.284691084,0.207545837,0.204045099,0.191329689,0.268577415,0.205940567,0.215422823,0.218986854,0.207956123}",{0.080908181},"{1.0855042731317313,0.7744036941341512,0.3928196072328209,0.3484096825956385,0.2990568732731865,0.1126203115411229,0.16232256447534332,0.10749930999084532,0.009701893535400422}",{1.0834840844726132},9,1
6417179009749033666,"{1.647526378,1.5110312989999999,1.771071195,1.574442963,1.671648341,1.003771696,0.818705866,0.852723945,0.775184757}",{1.551970024},"{0.058716629,0.070519187,0.06546161,0.066744038,0.05879477,0.072789345,0.061500226,0.058206609,0.061695301}",{0.026903315},"{2.3512240354441105,1.0697646267031464,1.0332755015518822,0.2436228419032539,0,0,0,0,0}",{2.329838874321333},9,1
-5949668645089970217,"{2.752094359,3.288606783,3.188466382,2.64395917,5.395146247,0.979761625,0.853927157,0.652389849,1.004320737}",{2.958085052},"{0.338810464,0.383345012,0.393935033,0.303078888,0.259225407,0.371803736,0.289582606,0.266621305,0.318014828}",{0.142278441},"{3.263742272287646,2.6260114457086465,2.462518545884878,0.9247390627186358,1.1621858153960316,1.6902597475810428,1.006065388012143,0.654804769642381,1.7421514450675062}",{3.2752065445614784},9,1
4486446217020337985,"{1.860181166,1.787583911,1.745738433,1.898334034,1.5087969449999998,1.642103556,1.477109442,1.611807003,1.5683591639999999}",{1.60666565},"{0.146094247,0.141736275,0.136950892,0.134278051,0.127825361,0.105988176,0.136292976,0.151375324,0.125086369}",{0.070690322},"{1.2511246565984726,0.5159612744120552,0.7553972608481243,0.33674677046378787,0.0643031883183095,0.006358637744024882,0.006358637744024882,0.006358637744024882,0.006358637744024882}",{1.2458786427023552},9,1
-7110568913434103698,"{1.039924943,1.296857691,0.932542996,0.916769353,1.179606992,0.380457846,1.435142597,0.532353728,0.641910079,0.327622347,0.594116393,0.410357959,0.882617814,0.326643182,1.062285492,0.326120074,0.713530996,0.386007929}","{0.877946822,0.568676971}","{0.387609617,0.341518251,0.28902302,0.297444389,0.401084403,0.372286865,0.39853011,0.313833974,0.396897384,0.298731704,0.262725335,0.315310181,0.324796986,0.293202186,0.403933645,0.285880513,0.269528514,0.321839135}","{0.123811677,0.112380741}","{2.7303462968215957,1.9376703872336474,1.2814487033485613,0.9816873846328726,1.4661422521654603,0.4963189807071771,0.5048234651304835,0.4566658688980853,1.284375457879112,0.3614763115627925,0.9512171558602497,0.312189893728135,0.7452020688155347,0.2502884355575926,0.7524420835824266,0.05616905139319596,0.8945090665107126,0.012823212662404937}","{2.7353893227276114,1.719635007085079}",18,2
6841805925482126349,"{5.332124987,2.544383163,0.755220162,3.451092956,4.93655983,4.828273072,0.837800045,2.596221302,0.549965277}",{5.08164432},"{2.722573036,2.506421998,2.421135351,2.562156153,2.6344476930000003,2.607091666,2.565988397,3.081100545,2.259859249}",{0.23048835},"{2.789658645160262,1.4300622265519922,1.2293765229248796,1.7008294647819444,2.065096985642997,1.749353808554535,1.1312161796969114,0.813535792773705,0.2004375785734178}",{2.795690890708944},9,1
-9026514954839072455,"{0.433018257,0.429334959,0.417131304,0.393970878,0.416258092,0.246589939,0.205559042,0.19597405,0.212897188}",{0.44690023},"{0.070287061,0.081217059,0.070489877,0.064297796,0.072755804,0.058804535,0.075070542,0.08181672,0.054352353}",{0.037785427},"{1.6329491210930565,0.9566984586818459,0.28756387403187944,0.21920165487261278,0,0,0,0,0}",{1.6157998390421884},9,1
