queryid,execution_time_with_aqo,execution_time_without_aqo,planning_time_with_aqo,planning_time_without_aqo,cardinality_error_with_aqo,cardinality_error_without_aqo,executions_with_aqo,executions_without_aqo
-2444720784039749802,{},"{7.719810656,3.09798607}",{},"{0.019459462,0.016278499}",{},"{0.28278603270754654,0.9878747378339178}",0,2
1038524182031953798,{},{0.127573775},{},{0.059302531},{},{2.24314504705698},0,1
7100159318594498086,{},{0.738813865},{},{0.039816831},{},{0.7550010690157362},0,1
9105500078934324812,{},{3.874064168},{},{0.057413013},{},{4.133542899218399},0,1
-4983731566966487840,{},{0.341873762},{},{0.046610976},{},{0.64243755978633},0,1
-5951735317690032369,{},{0.260494355},{},{0.034963498},{},{2.4407171175187976},0,1
2494719406442254794,{},{12.721004632},{},{0.013241614},{},{2.016793579720659},0,1
-5845388691995996195,{},{4.246169987},{},{0.048537542},{},{3.0704215592061566},0,1
-4506995590541967356,{},{0.229818637},{},{0.027265361},{},{0.9854486474362605},0,1
-3475685009172437784,{},{0.299732533},{},{0.213000433},{},{2.2733978454992445},0,1
5068614643165729469,{},{0.560619445},{},{0.081782184},{},{1.5508902700565905},0,1
607840843579539521,{},{4.62787727},{},{0.032952485},{},{2.9135051440018627},0,1
-1829334865866162189,{},{0.728485469},{},{0.039922884},{},{1.7127138538613569},0,1
-2924466581088026648,{},{0.206800259},{},{0.020966156},{},{1.1577109980923321},0,1
-310926232940389306,{},{1.111836937},{},{0.063149567},{},{2.071019830504532},0,1
-321921298358758659,{},{1.5743245639999999},{},{0.072176275},{},{0.9060470097537625},0,1
-1944885556475480423,{},{29.652946153},{},{0.021628658},{},{3.2509052928863142},0,1
-4209927756710409746,{},{0.043626425},{},{0.068663262},{},{1.1778150735156578},0,1
274192810335693858,{},{0.406989573},{},{0.024717924},{},{2.268040997583094},0,1
-2216088972165640435,{},{0.75683975},{},{0.080174549},{},{1.082335089400275},0,1
6417179009749033666,{},{0.906878431},{},{0.029424103},{},{2.2223337629061186},0,1
-5949668645089970217,{},{2.150894512},{},{0.117503419},{},{3.2752065445614784},0,1
4486446217020337985,{},{1.404724015},{},{0.06605076},{},{1.2428642235145193},0,1
-7110568913434103698,{},"{0.655192879,0.368859452}",{},"{0.123699047,0.114342637}",{},"{2.7353893227276114,1.719635007085079}",0,2
6841805925482126349,{},{1.009293487},{},{0.311662741},{},{2.9095456541522933},0,1
-9026514954839072455,{},{0.264508223},{},{0.030359793},{},{1.61493229706694},0,1
-3515944407635664271,{},{0.068091477},{},{0.314363046},{},{1.1359909689384164},0,1
-4074774145614403639,{},{0.112665281},{},{0.006899932},{},{2.3582806087316714},0,1
5539820102114296223,{},{0.282872694},{},{0.011432376},{},{0.5760326387302204},0,1
1025902338300761143,{},{0.506332384},{},{0.229890498},{},{2.6205596656683046},0,1
-2787191317670660246,{},{0.052466947},{},{0.312673944},{},{0.6871994531682373},0,1
-1573023350148659030,{},{0.925213055},{},{0.345860927},{},{2.914609918025879},0,1
-6387362809141986757,{},{0.810265703},{},{0.053428591},{},{2.388344958804471},0,1
2434959201386717317,{},{7.103825044},{},{0.038997435},{},{2.680368437985182},0,1
8031722090065659855,{},{0.49654793},{},{0.01052428},{},{0.4085910972048481},0,1
-2080431693778951356,{},{4.9624732510000005},{},{0.085599973},{},{2.2278719948221584},0,1
3549109824785540005,{},{1.55187327},{},{0.334497677},{},{2.592850588723699},0,1
-8754961486292191806,{},{0.747076336},{},{0.036537596},{},{2.027623811666074},0,1
-180252288200201541,{},{0.790802352},{},{0.028635704},{},{0.9133152355443666},0,1
-6846011022746249658,{},{0.070521532},{},{0.250931584},{},{0.6587159911540292},0,1
-5323664899700589841,{},{0.085840383},{},{0.254187084},{},{1.611522025388398},0,1
2399599952233934428,{},{5.757858184},{},{0.152083223},{},{3.5308813785864506},0,1
7721649514993682563,{},{0.390704404},{},{0.231345435},{},{0.9953257534775296},0,1
-3485514449383768787,{},{3.855033857},{},{0.019599912},{},{1.3072421002579053},0,1
-196995888411579451,{},"{0.222416604,4.507611525}",{},"{0.008717659,0.009106469}",{},"{1.666282864648268,2.320828388113776}",0,2
1524343667767028728,{},{3.827617716},{},{0.123231084},{},{3.2831660417724633},0,1
-7678011977838348522,{},{4.344766395},{},{0.040875884},{},{1.667482089668386},0,1
99813637196177449,{},{1.39278544},{},{0.023837099},{},{2.143087108721811},0,1
4778871310081631647,{},"{0.991262173,0.826797393}",{},"{0.041895244,0.043991692}",{},"{1.429800581906629,0.8794560246349168}",0,2
5632455736553151255,{},{0.12804008},{},{0.02871953},{},{1.0310521801140058},0,1
-7971004576533452411,{},{0.113841454},{},{0.059667816},{},{2.2596861559474752},0,1
7519382914444524780,{},{4.982754434},{},{0.158670943},{},{4.264076163299731},0,1
9106003620751043838,{},{0.21329385},{},{0.024154769},{},{2.0687634043297094},0,1
4445581228366823766,{},{0.154163535},{},{0.111137522},{},{1.3850260095206368},0,1
2333270921735776355,{},{0.408444097},{},{0.034471896},{},{2.7415963955220524},0,1
6225652705960457954,{},"{0.020170678,0.447425977}",{},"{0.01750411,0.013621857}",{},"{1.4253658426415576,3.018026328164582}",0,2
946838174961328458,{},{0.119488609},{},{0.007436778},{},{0.6352468121575202},0,1
-6747521538659772949,{},{4.545471167},{},{0.034449807},{},{1.2369064963750105},0,1
1168076528610430802,{},{4.341464177},{},{0.01857772},{},{2.4108778293464406},0,1
4954783290691726040,{},{0.136004701},{},{0.017848984},{},{0.9918277331046099},0,1
-1116224040252844741,{},{0.134820393},{},{0.008615365},{},{0.5729824049908858},0,1
1322643491423167220,{},{0.21307005},{},{0.216381646},{},{2.2052759244546767},0,1
-3210595597316270705,{},{1.196185708},{},{0.267254589},{},{2.174555251108156},0,1
5372730239182956237,{},{2.340549818},{},{0.318894629},{},{3.4464067081656173},0,1
2073429154321355728,{},{0.174651679},{},{0.009688971},{},{0.6093000200803442},0,1
-6885312641126422993,{},{0.109669612},{},{0.007478516},{},{2.430320969857281},0,1
-1889760809355916724,{},{1.844305716},{},{0.276165754},{},{2.8035481749400515},0,1
-6571914703387389993,{},{0.086900217},{},{0.317368652},{},{1.272210662714677},0,1
-460740518707800565,{},{0.684453826},{},{0.074304083},{},{0.9127597244731869},0,1
-1950505845315524548,{},"{0.266154307,0.161223084,0.246139751}",{},"{0.008605596,0.008376156,0.008262282}",{},"{0.9789902528784952,0.44601563685179685,1.0688770227478581}",0,3
