queryid,execution_time_with_aqo,execution_time_without_aqo,planning_time_with_aqo,planning_time_without_aqo,cardinality_error_with_aqo,cardinality_error_without_aqo,executions_with_aqo,executions_without_aqo
-3475685009172437784,{},{0.272043666},{},{0.268323703},{},{2.2746928560778996},0,1
5068614643165729469,{},{0.529655916},{},{0.085744044},{},{1.6341888531634994},0,1
607840843579539521,{},{4.306589337},{},{0.03201243},{},{2.9185033436121466},0,1
-1829334865866162189,{},{0.672477189},{},{0.03970851},{},{1.710099431753886},0,1
-2924466581088026648,{},{0.198063711},{},{0.015457049},{},{1.1318882636461034},0,1
-310926232940389306,{},{0.986450006},{},{0.059688303},{},{2.072530676179629},0,1
-321921298358758659,{},{1.605197491},{},{0.066499614},{},{0.9012970580611747},0,1
-1944885556475480423,{},{29.583417988},{},{0.023771323},{},{3.255198911793503},0,1
-4209927756710409746,{},{0.052162426},{},{0.072786068},{},{1.1778150735156578},0,1
274192810335693858,{},{0.413348186},{},{0.024120008},{},{2.268423774389888},0,1
-2216088972165640435,{},{0.738343905},{},{0.072930038},{},{1.083543367449092},0,1
6417179009749033666,{},{0.885809895},{},{0.029389095},{},{2.199689764765556},0,1
-5949668645089970217,{},{2.02591729},{},{0.118127999},{},{3.275497454934641},0,1
4486446217020337985,{},{1.399698375},{},{0.07102687},{},{1.2056918452318253},0,1
-7110568913434103698,{},"{0.616449922,0.361828353}",{},"{0.112574437,0.120089993}",{},"{2.7356802331007746,1.719925917458242}",0,2
6841805925482126349,{},{0.899189778},{},{0.261384268},{},{3.1753247943315523},0,1
-9026514954839072455,{},{0.305052662},{},{0.028285945},{},{1.5881131479014863},0,1
-3515944407635664271,{},{0.05833636},{},{0.275105518},{},{0.9015233894287531},0,1
-4074774145614403639,{},{0.101310325},{},{0.007067468},{},{2.3691698169343876},0,1
5539820102114296223,{},{0.261989718},{},{0.009310882},{},{0.5804373088090593},0,1
1025902338300761143,{},{0.569797645},{},{0.275227833},{},{2.8638629726308302},0,1
-2787191317670660246,{},{0.043022277},{},{0.268136068},{},{0.6787186293231698},0,1
-1573023350148659030,{},{1.501240055},{},{0.285353334},{},{3.481288426265476},0,1
-6387362809141986757,{},{0.837992182},{},{0.057075423},{},{2.389855804479568},0,1
2434959201386717317,{},{7.241237254},{},{0.036360601},{},{2.677310180233487},0,1
8031722090065659855,{},{0.390744566},{},{0.009560023},{},{0.40651339857779795},0,1
-2080431693778951356,{},{4.690634839},{},{0.083670424},{},{1.7371945768468005},0,1
3549109824785540005,{},{0.193246948},{},{0.337468498},{},{1.7759578049345437},0,1
-8754961486292191806,{},{0.13086174},{},{0.031945007},{},{2.0280065884728677},0,1
-180252288200201541,{},{0.472583869},{},{0.029920684},{},{1.117338892049585},0,1
-6846011022746249658,{},{0.039167514},{},{0.256171604},{},{0.31638984779299556},0,1
-5323664899700589841,{},{0.086116886},{},{0.25462818},{},{1.6104830059322675},0,1
2399599952233934428,{},{6.151585668},{},{0.183363245},{},{3.5311722889596138},0,1
7721649514993682563,{},{1.739846153},{},{0.256232741},{},{2.843395412987781},0,1
-3485514449383768787,{},{3.611828204},{},{0.029089793},{},{1.7629797612668134},0,1
-196995888411579451,{},"{0.212039336,4.25330969}",{},"{0.008539237,0.008471009}",{},"{1.664308793962434,2.325729461457199}",0,2
1524343667767028728,{},{3.735112595},{},{0.120035058},{},{3.283456952145627},0,1
-7678011977838348522,{},{3.969676571},{},{0.036671993},{},{1.6736882611061743},0,1
99813637196177449,{},{1.091989717},{},{0.018258385},{},{2.1795870954457364},0,1
4778871310081631647,{},"{0.89118121,0.841666627}",{},"{0.046274039,0.04040182}",{},"{1.1217329690588698,0.5958247233741548}",0,2
5632455736553151255,{},{0.133462238},{},{0.0325604},{},{0.8927199504380909},0,1
-7971004576533452411,{},{0.106316696},{},{0.067481922},{},{2.260032477820289},0,1
7519382914444524780,{},{15.080474477},{},{0.176890644},{},{4.396194462949031},0,1
9106003620751043838,{},{0.173664987},{},{0.008919763},{},{1.9998876410206583},0,1
4445581228366823766,{},{0.126594229},{},{0.115585293},{},{1.2200632939263085},0,1
2333270921735776355,{},{0.388618461},{},{0.038494979},{},{2.7419791723288456},0,1
6225652705960457954,{},"{0.020405919,0.408345705}",{},"{0.014724493,0.011748688}",{},"{1.4248463598323375,3.018545810973802}",0,2
946838174961328458,{},{0.115590917},{},{0.00759433},{},{0.6507508794262861},0,1
-6747521538659772949,{},{4.263047753},{},{0.026992538},{},{1.4426304293279295},0,1
1168076528610430802,{},{4.220652838},{},{0.016607305},{},{2.4046905140705412},0,1
4954783290691726040,{},{0.123214433},{},{0.019002476},{},{0.992032007150601},0,1
-1116224040252844741,{},{0.137798061},{},{0.009372142},{},{0.5966092248894399},0,1
1322643491423167220,{},{0.106672134},{},{0.222533104},{},{1.3964521733264432},0,1
-3210595597316270705,{},{0.32336144},{},{0.270111074},{},{1.9272233508275527},0,1
5372730239182956237,{},{0.912777659},{},{0.268147647},{},{3.5388292959599554},0,1
2073429154321355728,{},{0.154185339},{},{0.008398808},{},{0.6055723272813247},0,1
-6885312641126422993,{},{0.099994889},{},{0.006919958},{},{2.4412883308094613},0,1
-1889760809355916724,{},{1.861156527},{},{0.267038874},{},{2.8594270709638114},0,1
-6571914703387389993,{},{0.359381897},{},{0.315605847},{},{1.443069721536353},0,1
-460740518707800565,{},{0.67591993},{},{0.075559967},{},{0.9163817231661495},0,1
-1950505845315524548,{},"{0.228152639,0.144848751,0.203372744}",{},"{0.007581253,0.007499729,0.007264605}",{},"{0.9801612900713668,0.43630343429060897,1.0662237048288619}",0,3
