queryid,execution_time_with_aqo,execution_time_without_aqo,planning_time_with_aqo,planning_time_without_aqo,cardinality_error_with_aqo,cardinality_error_without_aqo,executions_with_aqo,executions_without_aqo
-1723239386245354632,"{0.14970354,0.112098078,0.230239899,0.158893522,0.187998663,0.25724597,0.440339944,0.470472826,0.311291672,0.257113702}",{0.126503951},"{2.68985961,2.718416283,3.075810359,2.787230059,2.916663226,2.8630972359999998,3.05668489,2.73927983,2.608688806,2.762661354}",{0.259826197},"{1.5403631501213266,0.8336708897614464,1.4192043402290253,1.0525734444038233,1.3120345066247012,1.308509133025865,1.3191640443424382,1.1613281708430263,1.2119920587512425,1.1932667380893562}",{1.5327899644973264},10,1
7221379846823333251,"{14.95379048,11.387566936,6.350537965,10.953690299,13.424332734,9.576162522,5.136099683,10.325264338,5.0821184,9.052345559}",{13.43054136},"{0.063287125,0.06814079,0.067532895,0.063224911,0.06775307,0.063985623,0.076926248,0.060912309,0.070145853,0.063506089}",{0.028187622},"{1.3622908099350044,0.7954078740563122,0.6214055239655892,0.45295066010485663,0.5863127554828836,0.21721009777767486,0.20973209172152826,0.33067238388661263,0.20666657901995875,0}",{1.3591515265775864},10,1
299267792258938541,"{0.552200725,0.812771587,0.540922671,0.509368778,0.584674887,0.562054217,0.669425885,0.592026474,0.511471964,0.556873302}",{0.630092022},"{0.069232732,0.073474537,0.058745832,0.05881514,0.066714643,0.05958342,0.07008088,0.069164305,0.059047413,0.067144237}",{0.029336093},"{2.5643505142145413,1.6700699172956812,0.840323310786694,0.007418410701362362,0.007418410701362362,0.007418410701362362,0.007418410701362362,0.007418410701362362,0.007418410701362362,0.007418410701362362}",{2.5675013835307574},10,1
-2202723705874175045,"{3.800820719,1.910223395,1.554267931,2.017688202,1.867299332,5.104957908,2.558755027,4.17837659,5.717960394,3.749040397}",{3.662609286},"{0.126969221,0.144515992,0.127067972,0.15148288,0.134109594,0.168140191,0.164979011,0.134569216,0.118750876,0.12859388}",{0.073655293},"{2.5603713362488194,1.4632417141752996,0.6556852245869425,0.5829673979634561,0.9518961464971579,0.5354067807384634,0.8216855706153675,0.7283907630736253,0.6655022926316209,0.4406546880588711}",{2.5527564547723176},10,1
316739818532851506,"{1.5783260970000001,1.702622662,2.0510791250000002,2.140375785,2.273813436,3.297544892,2.742810699,1.891932363,1.653762561,1.840119914}",{1.682216345},"{0.080022291,0.088799041,0.07472809,0.084009898,0.067700297,0.082494268,0.077142552,0.08271841,0.073071144,0.078162594}",{0.029617349},"{0.7926370450718755,0.5173148021555034,0.23502379885989313,0,0,0,0,0,0,0}",{0.7699907242129574},10,1
5596001239447068866,"{0.242920269,0.231479211,0.227606569,0.243246276,0.247617058,0.270493045,0.255137654,0.238790992,0.238594943,0.263507722}",{0.223570694},"{0.016179034,0.015452431,0.015539205,0.016054461,0.018561635,0.017440046,0.019095006,0.018794253,0.016500605,0.016629836}",{0.008923287},"{1.3805967029458783,0,0,0,0,0,0,0,0,0}",{1.3669047820049387},10,1
-4608735958739764665,"{4.238373017,11.555821534,4.426332626,4.247502635,4.262702817,5.604241299,4.568763146,4.270872237,4.29550578,4.176434121}",{4.185868214},"{0.010449025,0.012538827,0.01307102,0.015818116,0.012054851,0.01736262,0.013507565,0.012710285,0.012799351,0.014670503}",{0.008254038},"{1.973894847305491,0.881624056727714,0.04879304303063168,0.012656710941059931,0.012656710941059931,0.012656710941059931,0.012656710941059931,0.012656710941059931,0.012656710941059931,0.012656710941059931}",{1.9745674590103344},10,1
3199076743843001296,"{72.909846578,126.157511098,81.235836097,4.095303186,14.346184549,4.208794541,12.984383505,4.531673776,7.197804171,4.189872351,7.426987025,4.138137869,7.706247616,4.679231753,7.339159234,4.171544268,7.228360744,3.832217239,0}","{13.915730472,22.705338743}","{0.035870395,0.03622083,0.033891235,0.037446766,0.038893761,0.034469224,0.032832015,0.035873141,0.030074011,0.035771694,0.033761901,0.032912501,0.029988731,0.033772901,0.035793394,0.03006223,0.034865427,0.030395884,0}","{0.036135254,0.021442038}","{1.7112806277992323,1.0344715849365766,0.823033429126607,0.07457394603529457,1.1709988414712025,0.043292032714465606,0.3131040473289238,0.015757255969500936,0.025332629687260855,0.015757255969500936,0.023058097933750105,0.013484278208821268,0.023058097933750105,0.013484278208821268,0.023058097933750105,0.011125507709893331,0.020699327434822168,0.011125507709893331,0}","{3.845746069233334,3.2764425990279538}",20,2
6624959997497422723,"{0.75495219,0.394256681,0.329761093,0.317095478,0.423541563,0.290848353,0.269557362,0.271143765,2.237478677,0.461590175}",{0.707785173},"{2.745790495,3.013939032,3.165094526,2.716211926,3.0637817529999998,2.830541155,3.2054443519999998,2.892359433,2.719334595,2.735132423}",{0.23906638},"{2.4010505065142653,1.4424163882449963,0.6289536068956549,0.6837841405690412,0.4765141085357257,0.048095877690801106,0.04443010154448092,0.04443010154448092,1.4641363961282914,1.1361648585727506}",{2.406219884205751},10,1
-7994933085961275538,"{0.072524433,0.049065553,0.113735665,0.04557974,0.055757254,0.045003537,0.050960914,0.063486233,0.052643835,0.044397546}",{0.06150476},"{0.247884245,0.251372277,0.298063222,0.249417624,0.26560718,0.257100965,0.277216788,0.261698524,0.2530898,0.244345268}",{0.112263552},"{1.2309663549421606,0.4488591341241532,0.7511426682024801,0.1376098274144958,0.10889862967408026,0.07445368912472743,0.07445368912472743,0.0055638080260217715,0.0055638080260217715,0.0055638080260217715}",{1.2250964623525946},10,1
-5459870143170781696,"{68.510511905,77.137391619,0.602911633,4.504680895,3.869259734,4.364101917,3.862840914,4.330070612,4.11123834,4.139670531,3.961107394,4.019677923,3.858201706,4.318755441,3.815603842,4.182778443,3.929667929,4.041312659,0}","{15.759685481,13.876984362}","{0.035678607,0.030531131,0.03154583,0.038679727,0.03268526,0.034990753,0.034280473,0.030541653,0.027725109,0.034792469,0.033841853,0.031717795,0.039865838,0.033408872,0.035844213,0.035593538,0.030721375,0.034022717,0}","{0.02105961,0.020083587}","{1.5507445173822676,1.2372845814769762,0.6889514642516674,0.2240629414094638,0.4704584877222342,0.058922830756255234,0.044948618621786424,0.04270338103843746,0.042675640861106756,0.04270338103843746,0.021646126072280947,0.02167386624961165,0.01928735557335301,0.019315095750683714,0.01928735557335301,0.019315095750683714,0.01928735557335301,0.019315095750683714,0}","{3.252688671846719,3.620419254696374}",20,2
7420183357700622221,"{1.418700761,0.241662908,0.142000462,1.548461353,1.4013162989999999,0.282506846,0.152236744,1.4546794,1.064854942,0.242428596,0.15792363,1.6314347759999999,1.096598783,0.233085902,0.165907624,1.315329947,1.079488562,0.291158769,0.172858601}","{1.802838068,1.525984075,1.44138407,1.93522857}","{0.014486736,0.009475725,0.012445178,0.014575821,0.012611589,0.012684002,0.011135639,0.01246754,0.013824385,0.014262062,0.015542188,0.013958131,0.011940209,0.014446353,0.015165742,0.014563207,0.013595455,0.01369085,0.014058552}","{0.008246298,0.007568132,0.017945857,0.007526464}","{0.06118112035897929,0.16763669868970787,0.7878534196140361,0.05484426541345072,0.06118112035897929,0.1764167416611934,0.7783224016336037,0.05484426541345072,0.06118112035897929,0.1764167416611934,0.7783224016336037,0.05484426541345072,0.06118112035897929,0.1862319946325587,0.767786350067821,0.05484426541345072,0.06118112035897929,0.1862319946325587,0.767786350067821}","{3.9054411810908274,3.8950119965656556,2.1536961241559784,3.0059238528781917}",40,4
2103229838344518222,"{0.085340262,0.04236558,0.169492136,0.050179563,0.045755016,0.046108463,0.087322937,0.043601133,0.041594005,0.049635261}",{0.039706396},"{2.58566179,2.674385982,2.734643939,2.653617271,2.677434233,2.6617517619999997,2.721032916,2.797971774,2.877732805,3.051557504}",{0.235267215},"{1.6326468404106098,0.8326618538214375,1.3810400201757527,1.133832966116405,0.29276908207833313,0.49056892449984263,0.6452820220943342,0.010447426204222328,0.010429483834734521,0.010417527260898618}",{1.6281108968438895},10,1
-6682106289455670140,"{1.282480964,0.851758158,3.397002378,1.546746366,0.818402192,0.961242999,0.701288006,0.688689263,0.621310351,0.62958254}",{0.655136621},"{2.811949457,2.875626254,2.879362466,2.728868151,3.083717021,3.09395569,3.148560725,2.883148905,2.867428351,2.932583984}",{0.240215101},"{2.201113965961622,1.3946476381365374,2.336010746992691,1.4713200285432104,1.1673392308177388,1.2956558009463417,0.5278735389357051,0.6454131264590368,0.005135822793250866,0.005135822793250866}",{2.201271348664983},10,1
1076878163750528468,"{0.200372844,0.18616562,0.198441505,0.19489357,0.195511273,0.20311921,0.229154159,0.217920036,0.201679035,0.190512302}",{0.227341626},"{0.256086166,0.283327817,0.295364249,0.247054078,0.32969127,0.257174126,0.317258754,0.29957296,0.246509746,0.242226583}",{0.122822362},"{0.6192331493587552,0.40901614864473607,0.40901614864473607,0.3765789399960829,0.2598508195647553,0.24945678678216512,0.3974915796361694,0.00578324915244429,0.00578324915244429,0.00578324915244429}",{0.6014326531508983},10,1
4184495773567888797,"{0.114713899,0.070135136,0.076111315,0.050431585,0.049547949,0.052846005,0.056374623,0.046504628,0.061858494,0.049271977}",{0.105782751},"{0.139021612,0.146978817,0.111790904,0.124506907,0.134018462,0.119884403,0.140176202,0.161376785,0.143447263,0.141528751}",{0.067144569},"{1.913882552197327,0.6203755382764422,0.9706791156081339,0.35970987868965787,0.07197779511679664,0.04902949605624564,0.04902949605624564,0.04902949605624564,0.04034751716129541,0.04034751716129541}",{1.9151108893880926},10,1
146477119612211947,"{0.38393366,3.792519613,0.53434853,0.374583406,0.058143656,0.297168546,0.082446985,0.062293943,0.083217362,0.057570057}",{0.370756443},"{0.348041427,0.324465148,0.351600495,0.379242025,0.354178761,0.370881361,0.348218538,0.387240462,0.331325078,0.344751822}",{0.164499193},"{1.4622926340965392,2.0105195925663017,1.4216142807268595,1.682185544466262,0.598012840851464,0.8836600154722829,0.7775335299777578,0.29746338927215293,0.5362599077975012,0.42183648620672803}",{1.4318092830185192},10,1
7915967579038312663,"{21.087580558,8.985932503,45.204398762,56.940068521,14.160760899,43.660550061,13.123467556,11.323408305,10.082372805,10.151268521}",{21.119092584},"{0.224827407,0.184202411,0.224320135,0.209284503,0.218200086,0.209276895,0.214664602,0.200198342,0.200875328,0.181336613}",{0.093813767},"{1.8160214152887981,1.0073121531840992,1.6259693040389396,1.2427320462304956,0.8253245273615648,1.1940451860482073,0.582788951673273,0.06415272608835715,0.055497584664840977,0.049317775289975024}",{1.806560646696636},10,1
-2444720784039749802,"{2.9160163,7.659969703,3.121735451,7.845703628,3.051892037,8.20737072,2.932897775,9.412581856,3.046713317,8.751647768,3.223094326,7.958769693,3.116992495,7.651215281,2.908558181,7.964584591,2.803219759,7.780866575,0}","{7.742109063,3.031703069}","{0.038081208,0.027941172,0.033917837,0.027541909,0.034932689,0.03698115,0.036695709,0.03383136,0.036693543,0.031962777,0.0320982,0.032899474,0.031860153,0.032070875,0.032166552,0.028113863,0.036550151,0.029362211,0}","{0.017429642,0.017293416}","{0.7050887051263712,0.07050881971750589,0.6416307239467235,0.12762107644246856,0.5902297438835311,0.173881977304306,0.5485949683128711,0.21135322788245348,0.5148707249750721,0.24170491207904332,0.48755417411729185,0.2662898764621443,0.46542776767835636,0.2862036466014576,0.44750536986365896,0.3023338146088411,0.4329882099354858,0.3153992598892722,0}","{0.28172228814752115,0.9868109932738923}",20,2
1038524182031953798,"{0.148416356,0.282100522,0.092832627,0.13895847,0.110727877,0.079382728,0.095412189,0.095600225,0.141998204,0.098403168}",{0.122742503},"{0.141711288,0.116586051,0.140763323,0.13065315,0.115622488,0.126484968,0.149843477,0.146770781,0.132376317,0.113628541}",{0.063507189},"{2.2470962908767365,0.8033871635544572,0.7657167243642224,1.1527869361312295,0.9695202877480265,0.58907352942564,0.5431756876498085,0.1455310543214891,0.5893260261171698,0.5316254927999129}",{2.243491368929793},10,1
7100159318594498086,"{0.696337532,1.120083081,0.678354537,0.724285643,0.692395034,0.769491243,0.694613808,0.694601328,0.705014328,0.726198624}",{0.710038249},"{0.069178591,0.079166858,0.077495792,0.079317158,0.065476298,0.077174289,0.077519681,0.077850954,0.076804796,0.077450691}",{0.031588127},"{0.752877667691463,0.32954638795470204,0.06378636705132172,0.00959587141020814,0.00959587141020814,0.00959587141020814,0.00959587141020814,0.00959587141020814,0.00959587141020814,0.00959587141020814}",{0.7597249442579243},10,1
9105500078934324812,"{4.152807818,6.351433323,5.613145036,4.644574288,5.894388958,5.503991728,8.379481985,4.624465921,3.899884576,4.522122447}",{4.501702842},"{0.133260459,0.115719537,0.141595528,0.131530918,0.113457802,0.124520526,0.115094507,0.129060658,0.107395773,0.119076044}",{0.049815253},"{3.2714957946642462,2.3567377536561667,2.40461078539058,1.5146159811129212,0.8856530122073651,1.107895153894397,1.04829685152787,0.9880663042962917,0.06009105267911469,0.0641516872717839}",{3.2617403692854237},10,1
-4983731566966487840,"{0.38741996,0.341410249,0.420303854,0.372540205,0.444118325,0.393654489,0.327248629,0.372061276,0.359814396,0.362520964}",{0.392135868},"{0.130172004,0.133762744,0.130827905,0.108348076,0.118751876,0.139591069,0.120831297,0.130831855,0.112039565,0.109999812}",{0.072953843},"{0.6428003925414563,0.05867350863298248,0.09728923321471243,0.051333000069779706,0.051333000069779706,0.0945755698159691,0.0945755698159691,0.06931471805599451,0.06601401719618526,0.006358637744024882}",{0.642801197752784},10,1
-5951735317690032369,"{0.245688419,0.290840001,0.501056029,2.034492359,0.252189221,0.480273368,0.378542513,0.304520367,0.262599087,0.259309691}",{0.209910648},"{0.056667817,0.067557147,0.062915168,0.051981386,0.068219552,0.059755605,0.05354941,0.054729472,0.049912469,0.053713844}",{0.030355575},"{2.4856144705122487,1.0627335622234133,1.748799436354241,1.8802028526458632,0.2768888832979644,0.18108269471210697,0.16742909540265638,0.16742909540265638,0.16742909540265638,0.16742909540265638}",{2.4837804320211876},10,1
2494719406442254794,"{10.520800387,10.446168508,11.752096792,10.698405579,10.577290486,11.428581494,12.705322197,11.65913695,10.813101089,10.62113261}",{12.046962067},"{0.02649029,0.026164651,0.029146651,0.027281656,0.027531029,0.028043122,0.029980468,0.032641194,0.028543942,0.022883572}",{0.016216956},"{2.001423011685234,0,0,0,0,0,0,0,0,0}",{2.0122217304788115},10,1
-5845388691995996195,"{4.899459638,2.338257085,2.071002213,1.892287646,3.496536063,2.095805839,1.973687591,2.3398445150000002,2.000238259,2.431808576}",{4.218600701},"{0.105327989,0.111398068,0.119746781,0.104310583,0.104556852,0.121868906,0.115048246,0.107516458,0.103278518,0.121582536}",{0.050776502},"{3.088559543541104,2.014135434859255,1.1910880524374399,0.7889495538238787,2.240696721505956,1.426081693912901,0.7279122241464162,0.0660883837268321,0.026949825036634352,0.026949825036634352}",{3.0700955310659936},10,1
-4506995590541967356,"{0.253521505,0.262814762,0.228168936,0.25990133,0.232162904,0.241728656,0.253743207,0.320531611,0.257759501,0.270232424}",{0.232345341},"{0.068815987,0.06866334,0.06445057,0.065139918,0.067484499,0.072886054,0.065061496,0.070991935,0.070244134,0.073105082}",{0.023092159},"{0.9858526896212094,0.15246765807072693,0.007027968032869606,0.007027968032869606,0.007027968032869606,0.007027968032869606,0.007027968032869606,0.007027968032869606,0.007027968032869606,0.007027968032869606}",{0.9858526896212094},10,1
-3475685009172437784,"{0.164249551,2.2684383329999998,0.289282007,0.783232839,0.205142942,0.492737497,0.288731213,0.175103144,0.62300954,0.225110944}",{0.166201609},"{2.311889876,2.343174439,2.686983418,2.588178814,2.343232931,2.542764406,2.361605412,2.310748315,2.376651029,2.528990956}",{0.229036417},"{1.8054069463522961,1.8545442429263732,1.0476895462873215,1.2534922968212698,0.6690217153911925,0.45403976374134103,0.4017662974644107,0.06654588994115378,1.0021834815679762,0.29481485779904826}",{1.805439166482242},10,1
5068614643165729469,"{0.630638863,0.57745137,0.627864765,0.555666318,0.608677036,0.686547401,0.533285803,0.582350252,0.592279782,0.775420317}",{0.583981285},"{0.215125742,0.192227093,0.237408449,0.213979199,0.263160243,0.208138115,0.245899321,0.259097728,0.19806886,0.211795519}",{0.080545562},"{1.5570532081643145,0.6536382130796299,1.0821466017822663,1.0744898060916186,0.3243143601995453,0.23755729713943313,0.3670631714563781,0.8200419304326888,0.5467339480906709,0.4988827690126563}",{1.5390237133768805},10,1
607840843579539521,"{5.219155925,8.616712029,9.089963677,69.43374121,77.107943168,85.396478883,3.286759256,3.363301258,3.129659901,3.126350622}",{4.929139821},"{0.070801037,0.05930743,0.065090813,0.054037723,0.058999795,0.059189109,0.063126584,0.064213941,0.057383048,0.065799731}",{0.041782774},"{2.9258059555819376,1.240768739881454,0.9884125587763971,1.766171441507372,1.5967703443354073,1.1779656602655142,0.022525839339342473,0.022525839339342473,0.022525839339342473,0.022525839339342473}",{2.916295119301417},10,1
-1829334865866162189,"{0.661255172,7.036277173,0.873399465,0.776116788,0.656097681,0.65660939,0.659479814,0.610020214,0.597170362,0.569553382}",{0.754763002},"{0.090770495,0.091079532,0.078472452,0.07189183,0.093085971,0.086662238,0.092815628,0.07776519,0.083240677,0.074549908}",{0.03805723},"{1.7547613880747803,2.155253191534645,0.6005785644254923,0.18392414984278244,0.05413059736608343,0.05180459658433878,0.04958200845579709,0.04958200845579709,0.04745402773485729,0.036296850169146806}",{1.7081816069650375},10,1
-2924466581088026648,"{0.258389843,0.307318305,0.256659211,0.260102555,0.208171686,0.23728711,0.251579613,0.259329245,0.208765596,0.200058939}",{0.222305787},"{0.038826764,0.044393866,0.04852927,0.045012284,0.039708808,0.045283381,0.043649981,0.043169777,0.040968522,0.036332967}",{0.015917288},"{1.1707413927380363,0.18452070525821238,0,0,0,0,0,0,0,0}",{1.1605839596444254},10,1
-310926232940389306,"{0.970198838,0.929268117,0.911416625,0.869877957,0.939902016,1.104224504,3.426628707,2.224930119,1.347413976,2.637383337}",{1.036223642},"{0.143742311,0.138406098,0.154809555,0.123075081,0.126452942,0.146573173,0.138181145,0.156688726,0.13773766,0.138004469}",{0.054157406},"{2.0780530832678195,1.3109818315176525,0.6383118121893305,0.5847009762727255,0.7725387885965379,0.705134923087932,0.5625687467156409,0.8855967284693144,0.7002583540978207,0.8011955999762599}",{2.071322862143244},10,1
-321921298358758659,"{1.609796943,1.6630349340000001,1.60146138,1.5933847349999999,1.59046557,1.671459943,1.723241418,1.614746062,1.568539924,1.463755941}",{1.527910267},"{0.104317052,0.115035103,0.104609831,0.109108911,0.110382098,0.102903232,0.113462431,0.109435105,0.102413916,0.135564222}",{0.068808594},"{0.979949924050742,0.5192176136938427,0.11910349029550008,0.4266557341465333,0,0,0,0,0,0}",{0.9774225272725455},10,1
-1944885556475480423,"{29.707523916,47.763278051,84.631023328,115.691308266,9.789204899,9.101326827,9.423291477,10.23958312,9.152771446,8.894952446}",{30.695701912},"{0.035559817,0.033360842,0.031079487,0.042904832,0.034973062,0.036850582,0.037292379,0.038476279,0.031497823,0.034629841}",{0.021074095},"{3.242743510169673,1.4625399323353392,1.8470002631019458,1.0114129826521687,0.008345757030147824,0.008345712039032657,0.008345712039032657,0.008345712039032657,0.008345712039032657,0.008345712039032657}",{3.250895413876322},10,1
-4209927756710409746,"{0.054140784,0.038060749,0.045336509,0.036646992,0.040795277,0.040085987,0.042042142,0.046005366,0.039831055,0.040618024}",{0.054635875},"{0.127305476,0.128291686,0.146727159,0.136464645,0.134806599,0.133735612,0.139257162,0.12338119,0.120254912,0.133098472}",{0.064248007},"{1.178803739775107,0.325758320916008,0.24341060118770758,0.14426186362022891,0.00414339890426808,0.00414339890426808,0.00414339890426808,0.00414339890426808,0,0}",{1.1778150735156578},10,1
274192810335693858,"{0.423415354,0.469119779,0.408117036,1.5793900939999999,0.366745073,0.393809379,0.443280276,0.462735308,0.412123535,0.370706693}",{0.405362991},"{0.064432624,0.06016707,0.055386991,0.071496546,0.057482493,0.058125131,0.059009437,0.05901717,0.058191613,0.06369331}",{0.026948332},"{2.2618705183148453,0.6553565574705815,0.9348783756329817,1.341537088053915,0.0459265873991371,0.007418410701362362,0.007418410701362362,0.007418410701362362,0.007418410701362362,0.007418410701362362}",{2.268423774389888},10,1
-2216088972165640435,"{0.769038354,0.543576954,0.899349816,0.842364792,0.905077422,0.83568203,0.914315932,0.919166833,0.859062762,0.904360126}",{0.740844424},"{0.207512354,0.191749315,0.200259479,0.192873515,0.207272247,0.215939072,0.258808344,0.232609828,0.227332036,0.227843069}",{0.066249537},"{1.0859429024682612,0.7748339686464316,0.3928196072328209,0.3484096825956385,0.2990568732731865,0.1126203115411229,0.16232256447534332,0.10749930999084532,0.009701893535400422,0.009701893535400422}",{1.0839227138091432},10,1
6417179009749033666,"{1.25162015,1.079511432,1.42302435,0.836020019,1.372523275,1.019000182,1.13519055,0.970904305,0.91035994,0.795330894}",{1.189677988},"{0.060465748,0.06141847,0.062287653,0.060960735,0.062140291,0.070293077,0.064980552,0.070008405,0.072019475,0.066178439}",{0.026752354},"{2.349138072457279,1.0705198931566184,1.0313856194068696,0.24283232741522198,0,0,0,0,0,0}",{2.3277529113345015},10,1
-5949668645089970217,"{2.145588528,3.1140622000000002,2.645113494,2.006640664,5.186237926,0.843265485,0.832238846,0.823274427,0.905202341,0.847588791}",{2.1523886},"{0.292521972,0.290523672,0.285525133,0.273039833,0.29981473,0.292005183,0.343784024,0.281596189,0.272556853,0.277553454}",{0.115165974},"{3.2640331826608087,2.62654832170879,2.4754961321323568,0.924846021737181,1.1621858153960316,1.6903764610093643,1.006065388012143,0.654804769642381,1.742068061676327,0.7466334201903702}",{3.275497454934641},10,1
4486446217020337985,"{1.56804039,1.486148874,1.481704902,1.518162461,1.466044919,1.631077761,1.6357201209999999,1.6087692260000002,1.495782647,1.432009949}",{1.528659229},"{0.136171986,0.141650198,0.129193894,0.120303044,0.14304314,0.144844536,0.14150805,0.130001715,0.141028789,0.125895263}",{0.06791787},"{1.261564042183731,0.5357364520099833,0.7652848496470883,0.3272096032612243,0.06622549198079115,0.18346106216953756,0.006358637744024882,0.006358637744024882,0.006358637744024882,0.006358637744024882}",{1.256318028287614},10,1
